,genome,contig,contig length,no. of annotations on contig
14571,5235_6_6,contig00139,11854,13
14572,5235_6_6,contig00140,11834,11
14573,5235_6_6,contig00141,11692,10
14574,5235_6_6,contig00142,11650,12
14575,5235_6_6,contig00143,11560,10
14576,5235_6_6,contig00144,11493,10
14577,5235_6_6,contig00145,11411,11
14578,5235_6_6,contig00146,11363,10
14579,5235_6_6,contig00147,11298,12
14580,5235_6_6,contig00148,11271,12
14581,5235_6_6,contig00149,11263,12
14582,5235_6_6,contig00150,11257,14
14583,5235_6_6,contig00151,11171,14
14584,5235_6_6,contig00152,11086,9
14585,5235_6_6,contig00153,11085,10
14586,5235_6_6,contig00154,11003,10
14587,5235_6_6,contig00155,10984,8
14588,5235_6_6,contig00156,10957,11
14589,5235_6_6,contig00157,10951,9
14590,5235_6_6,contig00158,10895,11
14591,5235_6_6,contig00159,10886,18
14592,5235_6_6,contig00160,10836,10
14593,5235_6_6,contig00161,10795,12
14594,5235_6_6,contig00162,10792,11
14595,5235_6_6,contig00163,10775,10
14596,5235_6_6,contig00164,10768,9
14597,5235_6_6,contig00165,10684,11
14598,5235_6_6,contig00166,10513,8
14599,5235_6_6,contig00167,10460,9
14600,5235_6_6,contig00168,10426,11
14601,5235_6_6,contig00169,10327,11
14602,5235_6_6,contig00170,10321,11
14603,5235_6_6,contig00171,10268,12
14604,5235_6_6,contig00172,10260,11
14605,5235_6_6,contig00173,10243,10
14606,5235_6_6,contig00174,10232,13
14607,5235_6_6,contig00175,10215,8
14608,5235_6_6,contig00176,10179,9
14609,5235_6_6,contig00177,10172,12
14610,5235_6_6,contig00178,10065,9
14611,5235_6_6,contig00179,10027,10
14612,5235_6_6,contig00180,9989,10
14613,5235_6_6,contig00181,9986,12
14614,5235_6_6,contig00182,9982,11
14615,5235_6_6,contig00183,9962,10
14616,5235_6_6,contig00184,9961,8
14617,5235_6_6,contig00185,9934,6
14618,5235_6_6,contig00186,9922,7
14619,5235_6_6,contig00187,9902,10
14620,5235_6_6,contig00188,9888,11
14621,5235_6_6,contig00189,9829,10
14622,5235_6_6,contig00190,9822,11
14623,5235_6_6,contig00191,9820,10
14624,5235_6_6,contig00192,9813,10
14625,5235_6_6,contig00193,9782,9
14626,5235_6_6,contig00194,9769,11
14627,5235_6_6,contig00195,9746,10
14628,5235_6_6,contig00196,9693,8
14629,5235_6_6,contig00197,9687,12
14630,5235_6_6,contig00198,9609,7
14631,5235_6_6,contig00199,9470,10
14632,5235_6_6,contig00200,9455,6
14633,5235_6_6,contig00201,9446,10
14634,5235_6_6,contig00202,9419,9
14635,5235_6_6,contig00203,9372,7
14636,5235_6_6,contig00204,9307,7
14637,5235_6_6,contig00205,9264,7
14638,5235_6_6,contig00206,9231,10
14639,5235_6_6,contig00207,9217,10
14640,5235_6_6,contig00208,9133,11
14641,5235_6_6,contig00209,9088,10
14642,5235_6_6,contig00210,8924,7
14643,5235_6_6,contig00211,8862,5
14644,5235_6_6,contig00212,8852,11
14645,5235_6_6,contig00213,8851,9
14646,5235_6_6,contig00214,8806,6
14647,5235_6_6,contig00215,8767,8
14648,5235_6_6,contig00216,8765,7
14649,5235_6_6,contig00217,8728,10
14650,5235_6_6,contig00218,8713,8
14651,5235_6_6,contig00219,8651,7
14652,5235_6_6,contig00220,8650,12
14653,5235_6_6,contig00221,8605,12
14654,5235_6_6,contig00222,8573,10
14655,5235_6_6,contig00223,8557,9
14656,5235_6_6,contig00224,8555,8
14657,5235_6_6,contig00225,8554,8
14658,5235_6_6,contig00226,8548,7
14659,5235_6_6,contig00227,8530,8
14660,5235_6_6,contig00228,8421,11
14661,5235_6_6,contig00229,8326,9
14662,5235_6_6,contig00230,8305,9
14663,5235_6_6,contig00231,8255,5
14664,5235_6_6,contig00232,8248,4
14665,5235_6_6,contig00233,8240,7
14666,5235_6_6,contig00234,8133,6
14667,5235_6_6,contig00235,8079,8
14668,5235_6_6,contig00236,8063,9
14669,5235_6_6,contig00237,8054,6
14670,5235_6_6,contig00238,8047,12
14671,5235_6_6,contig00239,8042,7
14672,5235_6_6,contig00240,7984,10
14673,5235_6_6,contig00241,7921,6
14674,5235_6_6,contig00242,7840,8
14675,5235_6_6,contig00243,7803,7
14676,5235_6_6,contig00244,7726,8
14677,5235_6_6,contig00245,7707,7
14678,5235_6_6,contig00246,7702,9
14679,5235_6_6,contig00247,7664,7
14680,5235_6_6,contig00248,7643,14
14681,5235_6_6,contig00249,7638,7
14682,5235_6_6,contig00250,7636,8
14683,5235_6_6,contig00251,7610,6
14684,5235_6_6,contig00252,7594,6
14685,5235_6_6,contig00253,7590,8
14686,5235_6_6,contig00254,7588,10
14687,5235_6_6,contig00255,7571,8
14688,5235_6_6,contig00256,7551,8
14689,5235_6_6,contig00257,7515,7
14690,5235_6_6,contig00258,7496,5
14691,5235_6_6,contig00259,7486,7
14692,5235_6_6,contig00260,7479,7
14693,5235_6_6,contig00261,7443,7
14694,5235_6_6,contig00262,7427,8
14695,5235_6_6,contig00263,7394,8
14696,5235_6_6,contig00264,7380,5
14697,5235_6_6,contig00265,7312,10
14698,5235_6_6,contig00266,7240,7
14699,5235_6_6,contig00267,7239,6
14700,5235_6_6,contig00268,7226,8
14701,5235_6_6,contig00269,7201,9
14702,5235_6_6,contig00270,7196,4
14703,5235_6_6,contig00271,7164,6
14704,5235_6_6,contig00272,7150,8
14705,5235_6_6,contig00273,7116,6
14706,5235_6_6,contig00274,7102,5
14707,5235_6_6,contig00275,7083,8
14708,5235_6_6,contig00276,7070,6
14709,5235_6_6,contig00277,7057,5
14710,5235_6_6,contig00278,7029,8
14711,5235_6_6,contig00279,6978,8
14712,5235_6_6,contig00280,6896,9
14713,5235_6_6,contig00281,6881,8
14714,5235_6_6,contig00282,6878,6
14715,5235_6_6,contig00283,6876,8
14716,5235_6_6,contig00284,6867,7
14717,5235_6_6,contig00285,6862,10
14718,5235_6_6,contig00286,6862,7
14719,5235_6_6,contig00287,6852,6
14720,5235_6_6,contig00288,6842,13
14721,5235_6_6,contig00289,6822,9
14722,5235_6_6,contig00290,6817,8
14723,5235_6_6,contig00291,6799,10
14724,5235_6_6,contig00292,6772,6
14725,5235_6_6,contig00293,6743,7
14726,5235_6_6,contig00294,6741,5
14727,5235_6_6,contig00295,6734,4
14728,5235_6_6,contig00296,6729,8
14729,5235_6_6,contig00297,6727,4
14730,5235_6_6,contig00298,6692,10
14731,5235_6_6,contig00299,6691,6
14732,5235_6_6,contig00300,6670,6
14733,5235_6_6,contig00301,6588,7
14734,5235_6_6,contig00303,6570,6
14735,5235_6_6,contig00302,6570,5
14736,5235_6_6,contig00304,6567,5
14737,5235_6_6,contig00305,6555,5
14738,5235_6_6,contig00306,6552,8
14739,5235_6_6,contig00307,6544,4
14740,5235_6_6,contig00308,6531,6
14741,5235_6_6,contig00309,6512,6
14742,5235_6_6,contig00310,6482,4
14743,5235_6_6,contig00311,6481,5
14744,5235_6_6,contig00312,6464,5
14745,5235_6_6,contig00313,6390,7
14746,5235_6_6,contig00314,6382,8
14747,5235_6_6,contig00315,6380,8
14748,5235_6_6,contig00316,6363,8
14749,5235_6_6,contig00317,6337,7
14750,5235_6_6,contig00318,6304,3
14751,5235_6_6,contig00319,6218,8
14752,5235_6_6,contig00320,6173,6
14753,5235_6_6,contig00321,6149,6
14754,5235_6_6,contig00322,6062,9
14755,5235_6_6,contig00323,6057,5
14756,5235_6_6,contig00324,6045,5
14757,5235_6_6,contig00325,6030,7
14758,5235_6_6,contig00326,6019,5
14759,5235_6_6,contig00327,6006,6
14760,5235_6_6,contig00328,6005,8
14761,5235_6_6,contig00329,5994,5
14762,5235_6_6,contig00330,5971,9
14763,5235_6_6,contig00331,5964,5
14764,5235_6_6,contig00332,5952,7
14765,5235_6_6,contig00333,5905,3
14766,5235_6_6,contig00334,5863,6
14767,5235_6_6,contig00335,5854,4
14768,5235_6_6,contig00336,5834,4
14769,5235_6_6,contig00337,5805,6
14770,5235_6_6,contig00338,5797,7
14771,5235_6_6,contig00339,5782,6
14772,5235_6_6,contig00340,5772,4
14773,5235_6_6,contig00341,5764,7
14774,5235_6_6,contig00342,5752,5
14775,5235_6_6,contig00343,5741,5
14776,5235_6_6,contig00344,5678,3
14777,5235_6_6,contig00345,5673,5
14778,5235_6_6,contig00346,5615,5
14779,5235_6_6,contig00347,5609,6
14780,5235_6_6,contig00348,5601,5
14781,5235_6_6,contig00349,5577,4
14782,5235_6_6,contig00350,5569,6
14783,5235_6_6,contig00351,5549,5
14784,5235_6_6,contig00352,5519,5
14785,5235_6_6,contig00353,5518,6
14786,5235_6_6,contig00354,5513,6
14787,5235_6_6,contig00355,5484,7
14788,5235_6_6,contig00356,5480,8
14789,5235_6_6,contig00357,5476,4
14790,5235_6_6,contig00358,5435,8
14791,5235_6_6,contig00359,5424,6
14792,5235_6_6,contig00360,5418,5
14793,5235_6_6,contig00362,5417,5
14794,5235_6_6,contig00361,5417,4
14795,5235_6_6,contig00363,5398,4
14796,5235_6_6,contig00364,5391,7
14797,5235_6_6,contig00365,5359,7
14798,5235_6_6,contig00366,5356,5
14799,5235_6_6,contig00367,5295,5
14800,5235_6_6,contig00368,5279,9
14801,5235_6_6,contig00369,5258,7
14802,5235_6_6,contig00370,5250,7
14803,5235_6_6,contig00371,5249,5
14804,5235_6_6,contig00372,5239,7
14805,5235_6_6,contig00373,5215,4
14806,5235_6_6,contig00374,5188,4
14807,5235_6_6,contig00375,5172,6
14808,5235_6_6,contig00376,5156,8
14809,5235_6_6,contig00377,5153,4
14810,5235_6_6,contig00378,5136,4
14811,5235_6_6,contig00379,5113,5
14812,5235_6_6,contig00380,5102,3
14813,5235_6_6,contig00381,5096,4
14814,5235_6_6,contig00382,5074,4
14815,5235_6_6,contig00383,5067,4
14816,5235_6_6,contig00384,5052,6
14817,5235_6_6,contig00385,5046,6
14818,5235_6_6,contig00386,5045,7
14819,5235_6_6,contig00387,5033,6
14820,5235_6_6,contig00388,5020,3
14821,5235_6_6,contig00389,5015,4
14822,5235_6_6,contig00390,5006,6
14823,5235_6_6,contig00391,5005,3
14824,5235_6_6,contig00392,4967,5
14825,5235_6_6,contig00393,4959,4
14826,5235_6_6,contig00394,4829,3
14827,5235_6_6,contig00395,4793,4
14828,5235_6_6,contig00396,4768,5
14829,5235_6_6,contig00397,4683,4
14830,5235_6_6,contig00398,4651,6
14831,5235_6_6,contig00399,4649,3
14832,5235_6_6,contig00400,4638,7
14833,5235_6_6,contig00401,4636,6
14834,5235_6_6,contig00402,4580,5
14835,5235_6_6,contig00403,4550,4
14836,5235_6_6,contig00404,4519,5
14837,5235_6_6,contig00405,4517,3
14838,5235_6_6,contig00406,4506,7
14839,5235_6_6,contig00407,4493,3
14840,5235_6_6,contig00408,4487,4
14841,5235_6_6,contig00409,4466,3
14842,5235_6_6,contig00410,4458,4
14843,5235_6_6,contig00411,4444,4
14844,5235_6_6,contig00412,4430,3
14845,5235_6_6,contig00413,4428,6
14846,5235_6_6,contig00414,4409,5
14847,5235_6_6,contig00415,4358,4
14848,5235_6_6,contig00416,4345,4
14849,5235_6_6,contig00417,4337,2
14850,5235_6_6,contig00418,4336,5
14851,5235_6_6,contig00419,4303,7
14852,5235_6_6,contig00420,4289,5
14853,5235_6_6,contig00421,4274,4
14854,5235_6_6,contig00422,4255,5
14855,5235_6_6,contig00423,4255,4
14856,5235_6_6,contig00424,4253,4
14857,5235_6_6,contig00425,4250,6
14858,5235_6_6,contig00426,4247,4
14859,5235_6_6,contig00427,4213,4
14860,5235_6_6,contig00428,4204,2
14861,5235_6_6,contig00429,4202,5
14862,5235_6_6,contig00430,4177,3
14863,5235_6_6,contig00431,4176,5
14864,5235_6_6,contig00432,4166,2
14865,5235_6_6,contig00433,4147,5
14866,5235_6_6,contig00434,4132,5
14867,5235_6_6,contig00435,4121,3
14868,5235_6_6,contig00436,4061,6
14869,5235_6_6,contig00437,4055,4
14870,5235_6_6,contig00438,4035,5
14871,5235_6_6,contig00439,4016,3
14872,5235_6_6,contig00440,3990,4
14873,5235_6_6,contig00441,3979,3
14874,5235_6_6,contig00442,3948,5
14875,5235_6_6,contig00443,3943,3
14876,5235_6_6,contig00444,3938,4
14877,5235_6_6,contig00445,3928,6
14878,5235_6_6,contig00446,3891,2
14879,5235_6_6,contig00447,3885,2
14880,5235_6_6,contig00448,3878,2
14881,5235_6_6,contig00449,3877,3
14882,5235_6_6,contig00450,3861,2
14883,5235_6_6,contig00451,3850,5
14884,5235_6_6,contig00452,3823,2
14885,5235_6_6,contig00453,3821,4
14886,5235_6_6,contig00454,3810,4
14887,5235_6_6,contig00455,3777,4
14888,5235_6_6,contig00456,3759,5
14889,5235_6_6,contig00457,3752,4
14890,5235_6_6,contig00458,3743,2
14891,5235_6_6,contig00459,3734,3
14892,5235_6_6,contig00460,3729,3
14893,5235_6_6,contig00461,3724,2
14894,5235_6_6,contig00462,3720,3
14895,5235_6_6,contig00463,3709,5
14896,5235_6_6,contig00464,3703,6
14897,5235_6_6,contig00465,3674,3
14898,5235_6_6,contig00466,3667,3
14899,5235_6_6,contig00467,3655,2
14900,5235_6_6,contig00469,3649,4
14901,5235_6_6,contig00468,3649,3
14902,5235_6_6,contig00470,3628,3
14903,5235_6_6,contig00471,3586,6
14904,5235_6_6,contig00472,3584,2
14905,5235_6_6,contig00473,3568,4
14906,5235_6_6,contig00474,3539,3
14907,5235_6_6,contig00475,3531,4
14908,5235_6_6,contig00476,3529,4
14909,5235_6_6,contig00477,3529,2
14910,5235_6_6,contig00478,3515,3
14911,5235_6_6,contig00479,3512,5
14912,5235_6_6,contig00480,3501,4
14913,5235_6_6,contig00481,3489,3
14914,5235_6_6,contig00482,3483,2
14915,5235_6_6,contig00483,3457,4
14916,5235_6_6,contig00484,3447,2
14917,5235_6_6,contig00485,3437,6
14918,5235_6_6,contig00486,3417,4
14919,5235_6_6,contig00487,3417,3
14920,5235_6_6,contig00488,3415,3
14921,5235_6_6,contig00489,3412,4
14922,5235_6_6,contig00490,3386,5
14923,5235_6_6,contig00491,3374,4
14924,5235_6_6,contig00492,3366,6
14925,5235_6_6,contig00493,3347,5
14926,5235_6_6,contig00494,3322,4
14927,5235_6_6,contig00495,3304,3
14928,5235_6_6,contig00496,3285,5
14929,5235_6_6,contig00497,3278,2
14930,5235_6_6,contig00498,3267,3
14931,5235_6_6,contig00499,3261,3
14932,5235_6_6,contig00500,3243,3
14933,5235_6_6,contig00501,3241,3
14934,5235_6_6,contig00502,3216,3
14935,5235_6_6,contig00503,3205,2
14936,5235_6_6,contig00504,3187,1
14937,5235_6_6,contig00505,3184,4
14938,5235_6_6,contig00506,3181,5
14939,5235_6_6,contig00507,3132,4
14940,5235_6_6,contig00508,3130,1
14941,5235_6_6,contig00510,3125,4
14942,5235_6_6,contig00509,3125,3
14943,5235_6_6,contig00511,3124,2
14944,5235_6_6,contig00512,3113,3
14945,5235_6_6,contig00513,3104,2
14946,5235_6_6,contig00514,3093,2
14947,5235_6_6,contig00515,3087,1
14948,5235_6_6,contig00516,3084,5
14949,5235_6_6,contig00517,3082,2
14950,5235_6_6,contig00518,3060,3
14951,5235_6_6,contig00519,3060,3
14952,5235_6_6,contig00520,3054,3
14953,5235_6_6,contig00521,3053,2
14954,5235_6_6,contig00522,3046,2
14955,5235_6_6,contig00523,3045,2
14956,5235_6_6,contig00524,3020,5
14957,5235_6_6,contig00525,3018,3
14958,5235_6_6,contig00526,2998,4
14959,5235_6_6,contig00527,2994,4
14960,5235_6_6,contig00528,2989,5
14961,5235_6_6,contig00529,2975,2
14962,5235_6_6,contig00530,2937,2
14963,5235_6_6,contig00531,2921,3
14964,5235_6_6,contig00532,2913,5
14965,5235_6_6,contig00533,2903,4
14966,5235_6_6,contig00534,2901,4
14967,5235_6_6,contig00535,2877,3
14968,5235_6_6,contig00536,2863,3
14969,5235_6_6,contig00537,2848,4
14970,5235_6_6,contig00538,2831,3
14971,5235_6_6,contig00539,2814,2
14972,5235_6_6,contig00540,2806,4
14973,5235_6_6,contig00541,2792,3
14974,5235_6_6,contig00542,2759,2
14975,5235_6_6,contig00543,2758,3
14976,5235_6_6,contig00544,2717,3
14977,5235_6_6,contig00545,2713,4
14978,5235_6_6,contig00546,2683,4
14979,5235_6_6,contig00547,2659,3
14980,5235_6_6,contig00548,2618,3
14981,5235_6_6,contig00549,2604,1
14982,5235_6_6,contig00550,2601,1
14983,5235_6_6,contig00551,2574,2
14984,5235_6_6,contig00552,2568,3
14985,5235_6_6,contig00553,2566,3
14986,5235_6_6,contig00554,2563,2
14987,5235_6_6,contig00555,2561,3
14988,5235_6_6,contig00556,2556,2
14989,5235_6_6,contig00557,2556,1
14990,5235_6_6,contig00558,2536,3
14991,5235_6_6,contig00559,2527,1
14992,5235_6_6,contig00560,2518,1
14993,5235_6_6,contig00561,2514,2
14994,5235_6_6,contig00562,2507,2
14995,5235_6_6,contig00563,2499,2
14996,5235_6_6,contig00564,2495,3
14997,5235_6_6,contig00565,2481,1
14998,5235_6_6,contig00566,2481,1
14999,5235_6_6,contig00567,2466,3
15000,5235_6_6,contig00568,2452,2
15001,5235_6_6,contig00569,2450,3
15002,5235_6_6,contig00570,2449,2
15003,5235_6_6,contig00571,2446,3
15004,5235_6_6,contig00572,2429,1
15005,5235_6_6,contig00573,2422,2
15006,5235_6_6,contig00574,2421,3
15007,5235_6_6,contig00576,2404,5
15008,5235_6_6,contig00575,2404,1
15009,5235_6_6,contig00577,2397,1
15010,5235_6_6,contig00578,2389,2
15011,5235_6_6,contig00579,2382,4
15012,5235_6_6,contig00580,2373,2
15013,5235_6_6,contig00581,2367,2
15014,5235_6_6,contig00582,2355,2
15015,5235_6_6,contig00583,2351,1
15016,5235_6_6,contig00584,2350,4
15017,5235_6_6,contig00585,2349,2
15018,5235_6_6,contig00586,2349,2
15019,5235_6_6,contig00587,2335,3
15020,5235_6_6,contig00588,2333,5
15021,5235_6_6,contig00589,2332,4
15022,5235_6_6,contig00590,2324,2
15023,5235_6_6,contig00591,2321,2
15024,5235_6_6,contig00592,2273,2
15025,5235_6_6,contig00593,2260,4
15026,5235_6_6,contig00594,2242,3
15027,5235_6_6,contig00595,2235,2
15028,5235_6_6,contig00596,2216,2
15029,5235_6_6,contig00597,2208,2
15030,5235_6_6,contig00599,2176,3
15031,5235_6_6,contig00598,2176,2
15032,5235_6_6,contig00600,2170,3
15033,5235_6_6,contig00601,2154,2
15034,5235_6_6,contig00602,2137,2
15035,5235_6_6,contig00603,2129,1
15036,5235_6_6,contig00604,2118,3
15037,5235_6_6,contig00605,2106,4
15038,5235_6_6,contig00606,2089,3
15039,5235_6_6,contig00607,2085,2
15040,5235_6_6,contig00608,2075,2
15041,5235_6_6,contig00609,2072,2
15042,5235_6_6,contig00610,2065,2
15043,5235_6_6,contig00611,2065,1
15044,5235_6_6,contig00612,2060,2
15045,5235_6_6,contig00613,2045,4
15046,5235_6_6,contig00614,2019,1
15047,5235_6_6,contig00615,2018,2
15048,5235_6_6,contig00616,2011,2
15049,5235_6_6,contig00617,2009,2
15050,5235_6_6,contig00618,1998,3
15051,5235_6_6,contig00619,1996,2
15052,5235_6_6,contig00620,1995,3
15053,5235_6_6,contig00621,1974,2
15054,5235_6_6,contig00622,1957,3
15055,5235_6_6,contig00623,1957,3
15056,5235_6_6,contig00624,1952,1
15057,5235_6_6,contig00625,1938,2
15058,5235_6_6,contig00626,1926,1
15059,5235_6_6,contig00627,1918,1
15060,5235_6_6,contig00628,1916,1
15061,5235_6_6,contig00629,1896,3
15062,5235_6_6,contig00630,1890,2
15063,5235_6_6,contig00631,1888,2
15064,5235_6_6,contig00632,1886,2
15065,5235_6_6,contig00634,1883,2
15066,5235_6_6,contig00633,1883,1
15067,5235_6_6,contig00635,1879,2
15068,5235_6_6,contig00636,1877,2
15069,5235_6_6,contig00637,1863,2
15070,5235_6_6,contig00638,1839,1
15071,5235_6_6,contig00639,1836,1
15072,5235_6_6,contig00640,1834,1
15073,5235_6_6,contig00641,1824,3
15074,5235_6_6,contig00642,1799,2
15075,5235_6_6,contig00643,1794,3
15076,5235_6_6,contig00644,1788,2
15077,5235_6_6,contig00645,1786,1
15078,5235_6_6,contig00646,1783,2
15079,5235_6_6,contig00647,1779,3
15080,5235_6_6,contig00648,1765,3
15081,5235_6_6,contig00649,1764,2
15082,5235_6_6,contig00650,1750,2
15083,5235_6_6,contig00651,1734,2
15084,5235_6_6,contig00652,1733,1
15085,5235_6_6,contig00653,1732,2
15086,5235_6_6,contig00654,1732,2
15087,5235_6_6,contig00655,1714,2
15088,5235_6_6,contig00656,1713,3
15089,5235_6_6,contig00657,1707,2
15090,5235_6_6,contig00658,1688,3
15091,5235_6_6,contig00659,1684,1
15092,5235_6_6,contig00660,1682,2
15093,5235_6_6,contig00661,1679,2
15094,5235_6_6,contig00662,1677,2
15095,5235_6_6,contig00663,1676,3
15096,5235_6_6,contig00664,1672,1
15097,5235_6_6,contig00665,1629,2
15098,5235_6_6,contig00666,1624,2
15099,5235_6_6,contig00667,1620,3
15100,5235_6_6,contig00668,1617,1
15101,5235_6_6,contig00670,1608,2
15102,5235_6_6,contig00669,1608,1
15103,5235_6_6,contig00671,1606,1
15104,5235_6_6,contig00673,1593,2
15105,5235_6_6,contig00672,1593,1
15106,5235_6_6,contig00674,1566,0
15107,5235_6_6,contig00675,1561,2
15108,5235_6_6,contig00676,1548,1
15109,5235_6_6,contig00677,1541,2
15110,5235_6_6,contig00678,1528,2
15111,5235_6_6,contig00679,1524,2
15112,5235_6_6,contig00680,1523,1
15113,5235_6_6,contig00681,1510,1
15114,5235_6_6,contig00682,1509,2
15115,5235_6_6,contig00683,1509,1
15116,5235_6_6,contig00684,1494,1
15117,5235_6_6,contig00685,1492,1
15118,5235_6_6,contig00686,1479,2
15119,5235_6_6,contig00687,1472,2
15120,5235_6_6,contig00688,1461,1
15121,5235_6_6,contig00689,1458,2
15122,5235_6_6,contig00690,1447,1
15123,5235_6_6,contig00691,1444,1
15124,5235_6_6,contig00692,1441,2
15125,5235_6_6,contig00693,1440,2
15126,5235_6_6,contig00694,1434,2
15127,5235_6_6,contig00695,1434,2
15128,5235_6_6,contig00697,1418,2
15129,5235_6_6,contig00696,1418,0
15130,5235_6_6,contig00698,1404,2
15131,5235_6_6,contig00699,1400,2
15132,5235_6_6,contig00700,1396,1
15133,5235_6_6,contig00701,1395,2
15134,5235_6_6,contig00702,1389,0
15135,5235_6_6,contig00703,1382,1
15136,5235_6_6,contig00705,1380,2
15137,5235_6_6,contig00704,1380,1
15138,5235_6_6,contig00706,1365,1
15139,5235_6_6,contig00707,1353,2
15140,5235_6_6,contig00708,1352,1
15141,5235_6_6,contig00709,1350,1
15142,5235_6_6,contig00710,1349,0
15143,5235_6_6,contig00711,1342,2
15144,5235_6_6,contig00712,1336,1
15145,5235_6_6,contig00713,1329,3
15146,5235_6_6,contig00714,1317,2
15147,5235_6_6,contig00715,1315,3
15148,5235_6_6,contig00716,1303,2
15149,5235_6_6,contig00717,1298,3
15150,5235_6_6,contig00719,1289,2
15151,5235_6_6,contig00718,1289,1
15152,5235_6_6,contig00720,1285,0
15153,5235_6_6,contig00721,1281,2
15154,5235_6_6,contig00722,1277,1
15155,5235_6_6,contig00723,1277,1
15156,5235_6_6,contig00724,1269,1
15157,5235_6_6,contig00725,1267,2
15158,5235_6_6,contig00726,1266,1
15159,5235_6_6,contig00727,1265,1
15160,5235_6_6,contig00728,1262,1
15161,5235_6_6,contig00729,1238,1
15162,5235_6_6,contig00730,1230,2
15163,5235_6_6,contig00732,1215,2
15164,5235_6_6,contig00731,1215,0
15165,5235_6_6,contig00733,1207,1
15166,5235_6_6,contig00734,1185,1
15167,5235_6_6,contig00735,1180,2
15168,5235_6_6,contig00736,1176,0
15169,5235_6_6,contig00737,1174,1
15170,5235_6_6,contig00738,1170,1
15171,5235_6_6,contig00739,1161,2
15172,5235_6_6,contig00740,1159,2
15173,5235_6_6,contig00741,1139,2
15174,5235_6_6,contig00742,1123,1
15175,5235_6_6,contig00743,1122,2
